03/29/1999,12:22:10,153.107.252.61,0.0040506772917300315
03/29/1999,12:22:12,153.107.252.61,0.0040227936535562892
03/29/1999,12:22:13,153.107.252.61,0.0039952032992420783
03/29/1999,12:22:53,172.16.112.20,1.0637682548164662e-06
03/29/1999,12:23:28,172.16.112.20,6.3297655727989621e-06
03/29/1999,12:24:46,172.16.112.20,0.00012427263262593247
03/29/1999,12:25:13,172.16.112.20,1.4968940165172029e-07
03/29/1999,12:25:38,172.16.112.20,1.7613785874281973e-08
03/29/1999,12:25:47,172.16.112.20,2.7371143631604866e-06
03/29/1999,12:26:08,172.16.112.20,1.5629438965270026e-08
03/29/1999,12:26:22,172.16.112.20,4.282061549787386e-08
03/29/1999,12:27:09,172.16.112.20,4.2241040383750317e-05
03/29/1999,12:27:38,172.16.112.20,2.5878649786093e-05
03/29/1999,12:27:57,172.16.112.20,3.7280499798342248e-08
03/29/1999,12:28:22,172.16.112.20,7.8848497953032393e-08
03/29/1999,12:28:57,172.16.112.20,1.491466607994596e-07
03/29/1999,12:29:02,172.16.112.20,3.8924013456842488e-08
03/29/1999,12:29:22,172.16.112.20,8.3065909817214845e-08
03/29/1999,12:31:22,172.16.112.20,1.8010581359639843e-08
03/29/1999,12:31:23,172.16.112.20,2.4096550199637079e-08
03/29/1999,12:33:25,172.16.112.20,1.0221526736131636e-08
03/29/1999,12:33:27,172.16.112.20,1.0731099453487047e-08
03/29/1999,12:33:57,172.16.112.20,1.8178269445279227e-08
03/29/1999,12:33:57,172.16.112.20,2.8308874799876094e-08
03/29/1999,12:46:04,172.16.112.20,1.9870128431520584e-08
03/29/1999,12:54:23,172.16.112.20,1.3170847412702358e-08
03/29/1999,12:54:24,172.16.112.20,1.5114437590391105e-08
03/29/1999,13:02:04,172.16.112.20,3.2979186825876639e-08
03/29/1999,13:04:04,172.16.112.20,2.8680687602644639e-08
03/29/1999,13:04:19,172.16.112.20,1.2481393585339617e-08
03/29/1999,13:04:38,172.16.112.20,1.1315023473734698e-08
03/29/1999,13:04:55,172.16.112.20,3.8304249661003098e-08
03/29/1999,13:05:43,172.16.112.20,0.0010197856326046306
03/29/1999,13:05:48,172.16.112.20,1.1403898159123571e-08
03/29/1999,13:06:14,172.16.112.20,3.5994336138323035e-06
03/29/1999,13:06:49,172.16.112.20,1.1447019032662098e-07
03/29/1999,13:07:13,172.16.112.20,5.5272655159477324e-06
03/29/1999,13:07:56,172.16.112.20,8.2475468967668775e-06
03/29/1999,13:08:08,172.16.112.20,1.5734599290162521e-08
03/29/1999,13:08:08,172.16.112.20,2.0051657889652574e-08
03/29/1999,13:08:56,172.16.112.20,1.3063441772764861e-08
03/29/1999,13:11:09,172.16.112.20,1.8843365756637809e-08
03/29/1999,13:11:48,172.16.112.20,1.4877912124511283e-08
03/29/1999,13:11:52,172.16.112.20,1.0529475957810064e-08
03/29/1999,13:13:34,172.16.112.20,1.0612751455418845e-08
03/29/1999,13:13:36,172.16.112.20,1.1148358569634809e-08
03/29/1999,13:28:18,172.16.112.20,3.1019112167740559e-08
03/29/1999,13:29:48,172.16.112.20,5.7468495850976353e-08
03/29/1999,13:31:32,172.16.112.20,4.3751469003261434e-08
03/29/1999,13:34:17,172.16.112.20,6.5769766188772394e-08
03/29/1999,13:34:24,172.16.112.20,3.2154957252394922e-08
03/29/1999,13:35:25,172.16.112.20,1.6929675328292149e-08
03/29/1999,13:42:27,172.16.112.20,1.176471176034255e-08
03/29/1999,13:48:43,172.16.112.20,1.9797624650763623e-08
03/29/1999,13:49:38,172.16.112.20,7.285485135766212e-05
03/29/1999,13:49:59,172.16.112.20,1.3871202952930872e-07
03/29/1999,13:50:20,172.16.112.20,1.2312881270126752e-08
03/29/1999,13:50:22,172.16.112.20,9.7463664695540686e-06
03/29/1999,13:50:26,172.16.112.20,1.0962167951156232e-08
03/29/1999,13:50:41,172.16.112.20,1.0763939035651759e-06
03/29/1999,13:50:56,172.16.112.20,3.2891620002084565e-06
03/29/1999,13:51:25,172.16.112.20,1.019927253764763e-08
03/29/1999,13:51:30,172.16.112.20,2.0207238327074606e-08
03/29/1999,13:53:28,172.16.112.20,2.3535428375853762e-05
03/29/1999,13:54:06,172.16.112.20,1.7606333377884198e-06
03/29/1999,13:55:54,172.16.112.20,0.00049473228522600721
03/29/1999,13:56:37,172.16.112.20,3.24884834418393e-05
03/29/1999,13:56:51,172.16.112.20,1.2528829418378962e-08
03/29/1999,13:57:24,172.16.112.20,0.00016793211084975557
03/29/1999,13:57:27,172.16.112.20,2.2499619722893272e-08
03/29/1999,13:57:40,172.16.112.20,7.5419957517031122e-06
03/29/1999,14:09:53,172.16.112.20,1.405598470949343e-08
03/29/1999,14:10:29,172.16.112.20,1.7122346096520857e-08
03/29/1999,14:10:36,172.16.112.20,2.0614549844921726e-08
03/29/1999,14:12:12,172.16.112.20,2.5358303568090435e-08
03/29/1999,14:13:37,172.16.112.20,2.2087675466408996e-08
03/29/1999,14:16:59,172.16.112.20,1.0607067113532764e-08
03/29/1999,14:17:35,172.16.112.20,2.8113560812670357e-08
03/29/1999,14:20:28,172.16.112.20,3.671010451178347e-08
03/29/1999,14:23:49,172.16.112.20,1.3163628298507035e-08
03/29/1999,14:23:52,172.16.112.20,4.936986133241561e-07
03/29/1999,14:24:18,172.16.112.20,4.8170498611055379e-05
03/29/1999,14:24:47,172.16.112.20,6.4693010907168613e-06
03/29/1999,14:25:04,172.16.112.20,3.2522824655600857e-07
03/29/1999,14:25:32,172.16.112.20,6.5728484478499993e-06
03/29/1999,14:26:16,172.16.112.20,1.3556435950468071e-06
03/29/1999,14:27:38,172.16.112.20,7.2274620233070408e-07
03/29/1999,14:28:12,172.16.112.20,1.5878233099453354e-06
03/29/1999,14:28:52,172.16.112.20,2.2368195539135272e-06
03/29/1999,14:29:44,172.16.112.20,2.6850817872015043e-05
03/29/1999,14:30:09,172.16.112.20,7.0744746083484245e-07
03/29/1999,14:30:33,172.16.112.20,1.4239111673086668e-06
03/29/1999,14:31:13,172.16.112.20,1.0568726227511149e-08
03/29/1999,14:31:55,172.16.112.20,5.2036335387306565e-06
03/29/1999,14:32:16,172.16.112.20,2.9525039746403081e-08
03/29/1999,14:34:17,172.16.112.20,3.4587940844765797e-08
03/29/1999,14:41:44,172.16.112.20,3.5442297319221439e-08
03/29/1999,14:51:53,172.16.112.20,1.3935306131251934e-08
03/29/1999,14:52:05,172.16.112.20,1.2008484762127125e-08
03/29/1999,14:52:48,172.16.112.20,4.8085410098153147e-08
03/29/1999,14:52:56,172.16.112.20,1.3600583659290066e-08
03/29/1999,14:56:25,172.16.112.20,1.6539786318325866e-08
03/29/1999,14:58:10,172.16.112.20,1.5586380075482964e-08
03/29/1999,16:06:23,172.16.112.20,3.6396393932047744e-07
03/29/1999,16:07:28,172.16.112.20,5.2725063737213418e-07
03/29/1999,16:07:49,172.16.112.20,1.0173754473319363e-06
03/29/1999,16:08:28,172.16.112.20,2.8762769499479646e-08
03/29/1999,16:08:46,172.16.112.20,8.8144971551962215e-05
03/29/1999,16:08:46,172.16.112.20,3.4069480980836175e-07
03/29/1999,16:08:48,172.16.112.20,0.00013258469196530953
03/29/1999,16:08:48,172.16.112.20,1.2748756605951428e-08
03/29/1999,16:08:48,172.16.112.20,5.131214597664524e-07
03/29/1999,16:26:15,172.16.112.20,8.5695130880303338e-08
03/29/1999,16:26:31,172.16.112.20,1.9750599200563101e-07
03/29/1999,16:26:41,172.16.112.20,1.5772921990730993e-07
03/29/1999,16:27:35,172.16.112.20,2.158278779940126e-05
03/29/1999,16:28:11,172.16.112.20,7.8436881016052951e-05
03/29/1999,16:28:35,172.16.112.20,3.0297961475245216e-06
03/29/1999,16:48:45,172.16.112.20,1.1047385877205329e-06
03/29/1999,16:50:31,172.16.112.20,8.0238437439872357e-06
03/29/1999,16:52:45,172.16.112.20,1.5222366968381529e-05
03/29/1999,17:26:26,172.16.112.20,2.3818368986017191e-06
03/29/1999,17:26:40,172.16.112.20,3.3714570135678912e-08
03/29/1999,20:26:39,172.16.112.20,0.00011722255922907987
03/29/1999,20:27:13,172.16.112.20,3.4182316552833214e-06
03/29/1999,20:28:09,172.16.112.20,0.00036189135981823384
03/29/1999,22:06:06,172.16.112.20,1.4339175544386684e-05
03/29/1999,22:06:26,172.16.112.20,0.00015494441102825718
03/30/1999,00:08:18,172.16.112.20,7.0435278083369468e-06
03/30/1999,00:09:40,172.16.112.20,6.4493271689780585e-07
03/30/1999,00:09:50,172.16.112.20,5.8456711070631329e-06
03/30/1999,01:09:50,172.16.112.20,5.2664658928280872e-06
03/30/1999,01:10:08,172.16.112.20,0.00017844229015240298
03/30/1999,01:10:22,172.16.112.20,2.4286381772098409e-05
03/30/1999,02:24:19,172.16.112.20,4.6245299467617684e-07
03/30/1999,04:33:54,172.16.112.20,0.00010816864234386436
03/31/1999,08:01:06,172.16.112.20,5.6372000500903852e-07
03/31/1999,08:01:37,172.16.112.20,2.9308931140947792e-06
03/31/1999,08:01:51,172.16.112.20,4.5212112635972801e-06
03/31/1999,08:02:11,172.16.112.20,1.0129509520062641e-07
03/31/1999,08:02:11,172.16.112.20,6.7436912498664014e-08
03/31/1999,08:35:41,172.16.112.20,1.9781004803487434e-05
03/31/1999,08:35:52,172.16.112.20,5.4233849744456109e-08
03/31/1999,08:56:39,172.16.112.20,2.7714122974309419e-07
03/31/1999,08:56:43,172.16.112.20,4.8085040615930552e-08
03/31/1999,09:15:11,172.16.112.20,1.1030067414985467e-08
03/31/1999,09:21:48,172.16.112.20,1.9268014517237475e-08
03/31/1999,09:22:28,172.16.112.20,4.7554172362573865e-05
03/31/1999,09:23:12,172.16.112.20,3.002654080930256e-08
03/31/1999,09:26:27,172.16.112.20,9.0922778084312483e-08
03/31/1999,09:26:31,172.16.112.20,2.2502777907718041e-07
03/31/1999,09:26:34,172.16.112.20,3.8332218577075139e-07
03/31/1999,09:45:08,172.16.112.20,1.1865011972922446e-08
03/31/1999,09:45:13,172.16.112.20,1.3208250382312769e-08
03/31/1999,10:01:52,172.16.112.20,2.285667500823152e-07
03/31/1999,10:02:17,172.16.112.20,2.6625485483044997e-08
03/31/1999,10:02:30,172.16.112.20,6.4506811781050999e-07
03/31/1999,10:03:08,172.16.112.20,5.5257878651682191e-06
03/31/1999,10:03:10,172.16.112.20,8.3615792055846683e-06
03/31/1999,10:03:24,172.16.112.20,3.1823446943191058e-06
03/31/1999,10:03:26,172.16.112.20,2.2761423934536396e-07
03/31/1999,10:03:39,172.16.112.20,3.9959971319447618e-05
03/31/1999,10:06:19,172.16.112.20,1.0323873311790521e-08
03/31/1999,10:08:04,172.16.112.20,7.9845625985397461e-06
03/31/1999,10:08:50,172.16.112.20,1.2685989414507048e-07
03/31/1999,10:09:00,172.16.112.20,0.00020607296020880295
03/31/1999,10:10:41,172.16.112.20,1.2831691154069347e-08
03/31/1999,10:17:42,172.16.112.20,1.4428621741835457e-08
03/31/1999,10:18:52,172.16.112.20,1.107036939895778e-08
03/31/1999,10:20:13,172.16.112.20,1.6667911384438128e-08
03/31/1999,10:20:19,172.16.112.20,2.1001397731978955e-08
03/31/1999,10:21:07,172.16.112.20,1.4229300293600033e-08
03/31/1999,10:27:09,172.16.112.20,7.5050776870977387e-07
03/31/1999,10:28:02,172.16.112.20,4.73984870463795e-07
03/31/1999,10:28:14,172.16.112.20,8.5743298862128725e-06
03/31/1999,10:28:34,172.16.112.20,2.6908793082647264e-08
03/31/1999,10:29:22,172.16.112.20,3.0383774785036621e-07
03/31/1999,10:31:24,172.16.112.20,7.4947493877708382e-07
03/31/1999,10:31:37,172.16.112.20,4.8471071559474943e-05
03/31/1999,10:31:44,172.16.112.20,2.9959970673232306e-06
03/31/1999,10:31:50,172.16.112.20,1.5501264494233169e-07
03/31/1999,10:32:11,172.16.112.20,6.2312876525361105e-08
03/31/1999,10:32:48,172.16.112.20,4.5959985440768847e-06
03/31/1999,10:32:48,172.16.112.20,8.4781984099890906e-08
03/31/1999,10:39:24,172.16.112.20,1.8016294123235355e-08
03/31/1999,10:47:21,172.16.112.20,1.1739530125787212e-08
03/31/1999,10:59:37,172.16.112.20,1.2774819313499108e-08
03/31/1999,11:01:02,172.16.112.20,3.7421793206426912e-06
03/31/1999,11:03:22,172.16.112.20,1.2319190889620302e-08
03/31/1999,11:03:34,172.16.112.20,1.7991823031415777e-08
03/31/1999,11:05:40,172.16.112.20,2.0654823407184608e-08
03/31/1999,11:07:04,172.16.112.20,8.5894046775170096e-07
03/31/1999,11:07:04,172.16.112.20,1.4705250239721579e-08
03/31/1999,11:07:24,172.16.112.20,2.7623357471417975e-06
03/31/1999,11:09:23,172.16.112.20,4.7634048905287329e-07
03/31/1999,11:11:12,172.16.112.20,4.803901828553947e-07
03/31/1999,11:11:12,172.16.112.20,9.0941806119015922e-07
03/31/1999,11:11:52,172.16.112.20,3.687720975997788e-05
03/31/1999,11:11:52,172.16.112.20,1.2968891272335803e-05
03/31/1999,11:12:32,172.16.112.20,3.1147988373669833e-05
03/31/1999,11:20:53,172.16.112.20,1.6299878669023826e-08
03/31/1999,11:26:27,172.16.112.20,1.4655910152150398e-08
03/31/1999,11:31:56,172.16.112.20,1.1448264447544432e-08
03/31/1999,11:37:38,172.16.112.20,1.1770651897613504e-08
03/31/1999,11:37:43,172.16.112.20,1.1745186045963862e-08
03/31/1999,11:37:55,172.16.112.20,1.3460805692311339e-08
03/31/1999,11:37:59,172.16.112.20,2.9025812420258035e-08
03/31/1999,11:38:16,172.16.112.20,1.4124509450930134e-08
03/31/1999,11:40:48,172.16.112.20,1.5094286598404949e-08
03/31/1999,11:41:34,172.16.112.20,2.910002150358082e-08
03/31/1999,11:41:49,172.16.112.20,1.5127596841857383e-08
03/31/1999,11:42:03,172.16.112.20,1.1868308891216373e-08
03/31/1999,11:46:51,172.16.112.20,3.0598755085264884e-08
03/31/1999,11:47:41,172.16.112.20,2.7797113610894542e-08
03/31/1999,11:56:30,172.16.112.20,3.1233099218042071e-08
03/31/1999,12:00:38,172.16.112.20,1.4389769265044094e-08
03/31/1999,12:01:17,172.16.112.20,3.1916385423436111e-08
03/31/1999,12:02:29,172.16.112.20,2.83796448563578e-08
03/31/1999,12:07:15,172.16.112.20,1.7894734472001517e-08
03/31/1999,12:07:24,172.16.112.20,2.112318213542963e-05
03/31/1999,12:08:13,172.16.112.20,4.9429555182278762e-06
03/31/1999,12:08:52,172.16.112.20,1.0706443620556172e-08
03/31/1999,12:09:33,172.16.112.20,1.1580823300327836e-08
03/31/1999,12:10:30,172.16.112.20,3.2562780361011789e-08
03/31/1999,12:11:11,172.16.112.20,1.7943218284521834e-06
03/31/1999,12:11:17,172.16.112.20,3.1770951536280734e-08
03/31/1999,12:11:31,172.16.112.20,4.8294590437869545e-07
03/31/1999,12:12:16,172.16.112.20,6.6310235371513926e-06
03/31/1999,12:12:27,172.16.112.20,7.9627400406678817e-07
03/31/1999,12:12:40,172.16.112.20,4.200563719081174e-08
03/31/1999,12:12:45,172.16.112.20,2.8512090022303482e-08
03/31/1999,12:13:19,172.16.112.20,1.2007575267425352e-08
03/31/1999,12:13:25,172.16.112.20,1.7553588693708377e-08
03/31/1999,12:13:30,172.16.112.20,2.1064181288110717e-08
03/31/1999,12:13:47,172.16.112.20,3.3178081948470606e-08
03/31/1999,12:13:57,172.16.112.20,1.8017800473835166e-08
03/31/1999,12:14:38,172.16.112.20,3.0261360972616558e-08
03/31/1999,12:14:48,172.16.112.20,2.8221023296026715e-08
03/31/1999,12:16:07,172.16.112.20,1.521112824587334e-08
03/31/1999,12:17:33,172.16.112.20,2.1937551997197602e-08
03/31/1999,12:18:13,172.16.112.20,2.8111827088395103e-08
03/31/1999,12:19:26,172.16.112.20,1.3281720501190364e-08
03/31/1999,12:21:24,172.16.112.20,1.5285848919965872e-08
03/31/1999,12:22:29,172.16.112.20,0.00023235307481483947
03/31/1999,12:22:40,172.16.112.20,8.0014887788304456e-05
03/31/1999,12:22:41,172.16.112.20,2.1742380118539018e-08
03/31/1999,12:23:01,172.16.112.20,2.5336820660415427e-06
03/31/1999,12:23:11,172.16.112.20,4.1265621142372311e-08
03/31/1999,12:23:14,172.16.112.20,7.4878298117475595e-08
03/31/1999,12:23:17,172.16.112.20,0.0071279654937677073
03/31/1999,12:23:36,172.16.112.20,7.6992258941199765e-05
03/31/1999,12:23:39,172.16.112.20,2.1117585680130446e-08
03/31/1999,12:23:57,172.16.112.20,0.00025136607951226075
03/31/1999,12:24:15,172.16.112.20,4.6850543666820954e-08
03/31/1999,12:24:35,172.16.112.20,7.2437924991675118e-08
03/31/1999,12:24:37,172.16.112.20,2.7481416031704953e-07
03/31/1999,12:24:54,172.16.112.20,1.2868241472396846e-08
03/31/1999,12:25:39,172.16.112.20,4.5307396279170575e-07
03/31/1999,12:26:04,172.16.112.20,2.0502906072916716e-07
03/31/1999,12:26:56,172.16.112.20,2.6013649712108844e-07
03/31/1999,12:29:39,172.16.112.20,5.7240098993993627e-08
03/31/1999,12:35:11,172.16.112.20,2.6108011419445631e-08
03/31/1999,12:41:33,172.16.112.20,2.6017744070294668e-08
03/31/1999,12:42:21,172.16.112.20,5.0147575536563238e-08
03/31/1999,12:42:49,172.16.112.20,3.0348700885696189e-08
03/31/1999,12:44:40,172.16.112.20,1.2834675433559539e-08
03/31/1999,12:45:00,172.16.112.20,1.8994512407388697e-08
03/31/1999,12:45:43,172.16.112.20,8.0851716766083825e-08
03/31/1999,12:48:58,172.16.112.20,1.1459178383965707e-08
03/31/1999,12:52:22,172.16.112.20,2.3840783236472873e-08
03/31/1999,12:52:51,172.16.112.20,1.1099416385995653e-08
03/31/1999,12:55:36,172.16.112.20,6.7248121293772556e-08
03/31/1999,12:55:38,172.16.112.20,7.185257999697825e-08
03/31/1999,12:58:01,172.16.112.20,1.0675506589841177e-08
03/31/1999,12:59:36,172.16.112.20,3.2820167361613528e-08
03/31/1999,12:59:41,172.16.112.20,4.3787564574238047e-08
03/31/1999,13:00:20,172.16.112.20,2.451943681425206e-08
03/31/1999,13:00:24,172.16.112.20,4.9614100050554555e-08
03/31/1999,13:00:43,172.16.112.20,1.8731270534644295e-08
03/31/1999,13:00:48,172.16.112.20,1.823337913986478e-08
03/31/1999,13:00:58,172.16.112.20,1.7238420357834627e-08
03/31/1999,13:01:13,172.16.112.20,1.6742745745368381e-08
03/31/1999,13:01:37,172.16.112.20,1.0735391131611038e-08
03/31/1999,13:01:42,172.16.112.20,1.0366164815422962e-08
03/31/1999,13:04:33,172.16.112.20,2.5635784717259469e-08
03/31/1999,13:04:38,172.16.112.20,2.6712427492192603e-08
03/31/1999,13:04:48,172.16.112.20,2.7813569780654746e-08
03/31/1999,13:05:03,172.16.112.20,2.8938557772306694e-08
03/31/1999,13:06:01,172.16.112.20,1.5624891491761161e-08
03/31/1999,13:06:06,172.16.112.20,1.6130797919622353e-08
03/31/1999,13:06:16,172.16.112.20,1.8187705452810121e-08
03/31/1999,13:06:31,172.16.112.20,2.3304408847124591e-08
03/31/1999,13:07:28,172.16.112.20,4.9455620598770622e-08
03/31/1999,13:07:47,172.16.112.20,6.5363449430755338e-08
03/31/1999,13:08:25,172.16.112.20,2.4636989004456211e-08
03/31/1999,13:08:41,172.16.112.20,1.4545321280756696e-08
03/31/1999,13:10:26,172.16.112.20,3.2857655596352231e-08
03/31/1999,13:12:10,172.16.112.20,2.4336941017999436e-08
03/31/1999,13:12:21,172.16.112.20,2.9786121569230772e-08
03/31/1999,13:13:27,172.16.112.20,5.1394265287996177e-08
03/31/1999,13:13:52,172.16.112.20,2.5789375635021372e-08
03/31/1999,13:14:08,172.16.112.20,4.4916076968881669e-08
03/31/1999,13:18:30,172.16.112.20,1.1200341876183018e-08
03/31/1999,13:19:45,172.16.112.20,8.6110301000807965e-08
03/31/1999,13:19:52,172.16.112.20,5.9029984456060447e-08
03/31/1999,13:20:44,172.16.112.20,4.1500299197139157e-08
03/31/1999,13:21:12,172.16.112.20,1.1782560593864844e-08
03/31/1999,13:21:20,172.16.112.20,1.4842384987723278e-08
03/31/1999,13:26:58,172.16.112.20,0.0003050450841347585
03/31/1999,13:27:12,172.16.112.20,0.00052525753976528922
03/31/1999,13:27:27,172.16.112.20,1.7392702679197569e-05
03/31/1999,13:27:30,172.16.112.20,7.1136523449588651e-08
03/31/1999,13:27:35,172.16.112.20,2.9479422902767283e-08
03/31/1999,13:29:21,172.16.112.20,6.2854945925838734e-07
03/31/1999,13:39:14,172.16.112.20,3.3060416071428733e-08
03/31/1999,13:39:20,172.16.112.20,2.5592725827472407e-08
03/31/1999,13:40:21,172.16.112.20,2.9816163316098709e-08
03/31/1999,13:41:33,172.16.112.20,6.2963719349440339e-08
03/31/1999,13:44:35,172.16.112.20,5.0544370910898806e-08
03/31/1999,13:44:40,172.16.112.20,3.924000602228972e-08
03/31/1999,13:44:41,172.16.112.20,2.4959689093329018e-08
03/31/1999,13:47:11,172.16.112.20,1.4000619219523003e-08
03/31/1999,13:48:07,172.16.112.20,2.7225496190830256e-08
03/31/1999,13:52:59,172.16.112.20,1.049264142238826e-08
03/31/1999,13:57:02,172.16.112.20,3.7463961932715506e-08
03/31/1999,13:58:01,172.16.112.20,2.4539587806238217e-08
03/31/1999,13:58:20,172.16.112.20,1.7480573322181669e-08
03/31/1999,14:00:39,172.16.112.20,1.6517787915226734e-08
03/31/1999,14:02:18,172.16.112.20,5.722909979244406e-08
03/31/1999,14:03:30,172.16.112.20,1.569725316397097e-08
03/31/1999,14:08:24,172.16.112.20,1.265325966226527e-08
03/31/1999,14:08:41,172.16.112.20,2.747617566800642e-08
03/31/1999,14:09:07,172.16.112.20,5.1906396070222627e-08
03/31/1999,14:10:02,172.16.112.20,1.786682435334086e-08
03/31/1999,14:14:37,172.16.112.20,2.5686233251498436e-08
03/31/1999,14:15:33,172.16.112.20,4.3783898173721525e-08
03/31/1999,14:21:12,172.16.112.20,3.1000979117123961e-08
03/31/1999,14:23:15,172.16.112.20,5.3551188705647235e-08
03/31/1999,14:23:50,172.16.112.20,4.2319583393179983e-08
03/31/1999,14:29:39,172.16.112.20,2.0088094521142352e-08
03/31/1999,14:31:52,172.16.112.20,2.8758506243065085e-08
03/31/1999,14:41:02,172.16.112.20,6.7576477191799711e-08
03/31/1999,14:41:27,172.16.112.20,3.4657772984836299e-08
03/31/1999,14:41:27,172.16.112.20,1.9754054170206814e-08
03/31/1999,14:41:33,172.16.112.20,5.2159747188085248e-08
03/31/1999,14:41:52,172.16.112.20,3.5552374599845393e-08
03/31/1999,14:42:25,172.16.112.20,2.4117326469230704e-08
03/31/1999,14:42:49,172.16.112.20,2.4089842676211504e-08
03/31/1999,14:43:16,172.16.112.20,1.958420603465072e-08
03/31/1999,14:43:17,172.16.112.20,6.5478131028307018e-08
03/31/1999,14:44:00,172.16.112.20,1.0947104445158118e-08
